,freq_tr,freq_te,cnt_tr,cnt_te,abs_diff,rel_change
GAL,0.0017739074342847927,0.003927729772191673,11,10,0.00215382233790688,1.2141683924873239
GAL3ST1,0.010159651669085631,0.02356637863315004,63,60,0.013406726964064407,1.319604982605768
GALC,0.007418158361554588,0.018853102906520033,46,48,0.011434944544965445,1.5414802418115376
GALE,0.0006450572488308337,0.005106048703849175,4,13,0.004460991455018342,6.915652003142184
GALK1,0.004515400741815836,0.00864100549882168,28,22,0.004125604757005844,0.9136741106497585
GALK2,0.0043541364296081275,0.007069913589945012,27,18,0.0027157771603368843,0.6237234878240379
GALM,0.0032252862441541686,0.009033778476040848,20,23,0.00580849223188668,1.8009230164964651
GALNT1,0.006934365424931463,0.010997643362136685,43,28,0.004063277937205222,0.5859624764792926
GALNT3,0.006450572488308337,0.012175962293794187,40,31,0.00572538980548585,0.8875785545954439
GAMT,0.002257700370907918,0.009033778476040848,14,23,0.00677607810513293,3.0013185949949497
GAPDH,0.0032252862441541686,0.00864100549882168,20,22,0.005415719254667512,1.6791437549096622
GAPDHS,0.005644250927269795,0.010997643362136685,35,28,0.00535339243486689,0.9484681853888454
GAPVD1,0.01451378809869376,0.02631578947368421,90,67,0.01180200137499045,0.813157894736842
GART,0.009837123044670215,0.02631578947368421,61,67,0.016478666429013994,1.6751509922346848
GAS1,0.0020964360587002098,0.01178318931657502,13,30,0.00968675325787481,4.620581304006284
GATA1,0.008547008547008548,0.010997643362136685,53,28,0.002450634815128137,0.286724273369992
GATA3,0.02064183196258668,0.032992930086410056,128,84,0.012351098123823376,0.5983528083267872
GBE1,0.008869537171423964,0.01610369206598586,55,41,0.007234154894561895,0.8156180818396056
GBF1,0.020158039025963553,0.03613511390416339,125,92,0.01597707487819984,0.7925907305577377
GBP2,0.008385744234800839,0.014925373134328358,52,38,0.006539628899527519,0.7798507462686566
GBP4,0.010482180293501049,0.014532600157109192,65,37,0.004050419863608143,0.3864100549882168
GBP6,0.009192065795839382,0.018460329929300863,57,47,0.009268264133461481,1.00828957704552
GC,0.009030801483631673,0.0204241948153967,56,52,0.011393393331765029,1.261614858040624
GCA,0.0027414933075310434,0.008248232521602514,17,21,0.005506739214071471,2.0086641097915994
GCDH,0.005482986615062087,0.01610369206598586,34,41,0.010620705450923772,1.9370292500346562
GCG,0.004999193678438961,0.01021209740769835,31,26,0.0052129037292593895,1.0427489040366928
GCH1,0.0019351717464925011,0.006284367635506678,12,16,0.004349195889014177,2.2474469756480757
GCK,0.008708272859216255,0.020031421838177535,54,51,0.01132314897896128,1.3002749410840537
GCKR,0.0077406869859700045,0.01767478397486253,48,45,0.009934096988892527,1.2833611547525534
GCLC,0.006289308176100629,0.01021209740769835,39,26,0.003922789231597721,0.6237234878240376
GCLM,0.0032252862441541686,0.00589159465828751,20,15,0.002666308414133341,0.8266889238020424
GCNT1,0.007095629737139171,0.011390416339355853,44,29,0.004294786602216682,0.6052720845533102
GCNT2,0.00612804386389292,0.025530243519245877,38,65,0.019402199655352954,3.166132633232728
GDA,0.009030801483631673,0.010604870384917517,56,27,0.0015740689012858442,0.17430002244417
GDE1,0.0032252862441541686,0.006284367635506678,20,16,0.003059081391352509,0.9484681853888454
GDNF,0.0038703434929850023,0.012961508248232521,24,33,0.00909116475524752,2.348929693637078
GEM,0.006934365424931463,0.014532600157109192,43,37,0.007598234732177729,1.095736129633351
GEMIN4,0.008708272859216255,0.025923016496465043,54,66,0.017214743637248786,1.9768263943440691
GFI1,0.0043541364296081275,0.012175962293794187,27,31,0.00782182586418606,1.796412673474732
GFPT1,0.006773101112723754,0.010997643362136685,42,28,0.004224542249412931,0.6237234878240377
GFPT2,0.011449766166747298,0.029065200314218383,71,74,0.017615434147471083,1.538497283781242
GFRA1,0.011127237542331882,0.022388059701492536,69,57,0.011260822159160654,1.0120051914341335
GFUS,0.0,0.007462686567164179,0,19,0.007462686567164179,
GGA2,0.008385744234800839,0.014532600157109192,52,37,0.006146855922308353,0.733012568735271
GGH,0.0032252862441541686,0.007855459544383346,20,20,0.004630173300229178,1.4355852317360567
GHITM,0.005482986615062087,0.006284367635506678,34,16,0.0008013810204445908,0.1461577561110855
GHRL,0.0024189646831156266,0.00589159465828751,15,15,0.003472629975171883,1.4355852317360565
GINS1,0.0012901144976616675,0.012568735271013355,8,32,0.011278620773351688,8.742340926944227
GINS2,0.0027414933075310434,0.0054988216810683424,17,14,0.002757328373537299,1.0057760731943994
GINS3,0.002902757619738752,0.0054988216810683424,18,14,0.0025960640613295906,0.894344069128044
GINS4,0.004031607805192711,0.004713275726630008,25,12,0.0006816679214372975,0.1690809112333073
GJA1,0.01032091598129334,0.012568735271013355,64,32,0.002247819289720015,0.21779261586802834
GJA5,0.009514594420254797,0.012568735271013355,59,32,0.0030541408507585577,0.32099537992464094
GJB3,0.005644250927269795,0.012961508248232521,35,33,0.007317257320962727,1.2964089327797106
GLA,0.0059667795516852125,0.00589159465828751,37,15,-7.518489339770288e-05,-0.012600581728625826
GLCE,0.006289308176100629,0.016496465043205028,39,42,0.010207156867104399,1.6229379418695993
GLDC,0.013223673601032092,0.027101335428122545,82,69,0.013877661827090453,1.0494558657291206
GLI1,0.018222867279471054,0.03613511390416339,113,92,0.01791224662469234,0.982954347962099
GLIPR1,0.005805515239477504,0.00432050274941084,36,11,-0.0014850124900666634,-0.25579340141398277
GLIPR2,0.001128850185453959,0.006677140612725845,7,17,0.005548290427271885,4.914992705644709
GLMN,0.006289308176100629,0.012568735271013355,39,32,0.006279427094912726,0.9984289080911234
GLO1,0.002257700370907918,0.007462686567164179,14,19,0.005204986196256261,2.3054371002132195
GLRX,0.0016126431220770843,0.002356637863315004,10,6,0.0007439947412379198,0.46135113904163405
GLRX2,0.0012901144976616675,0.012175962293794187,8,31,0.01088584779613252,8.43789277297722
GLRX5,0.0004837929366231253,0.0019638648860958365,3,5,0.0014800719494727113,3.0593087195600943
GLS,0.0059667795516852125,0.015318146111547526,37,39,0.009351366559862313,1.567238487505573
GLS2,0.006611836800516046,0.014532600157109192,41,37,0.007920763356593145,1.1979671603471729
GLUD1,0.005805515239477504,0.012175962293794187,36,31,0.0063704470543166835,1.0973095051060486
GLUL,0.006289308176100629,0.01021209740769835,39,26,0.003922789231597721,0.6237234878240376
GM2A,0.0027414933075310434,0.013747054202670856,17,35,0.011005560895139812,4.014440182985998
GMCL1,0.0041928721174004195,0.010997643362136685,26,28,0.006804771244736265,1.6229379418695993
GMFB,0.0017739074342847927,0.0027494108405341712,11,7,0.0009755034062493785,0.549917874741127
GMPPA,0.006611836800516046,0.010604870384917517,41,27,0.003993033584401471,0.6039219818749639
GMPPB,0.002580228995323335,0.00864100549882168,16,22,0.006060776503498346,2.3489296936370776
GMPR,0.004837929366231253,0.009033778476040848,30,23,0.004195849109809595,0.8672820109976433
GMPR2,0.00306402193194646,0.009819324430479183,19,25,0.006755302498532722,2.204717410179022
GMPS,0.009030801483631673,0.01728201099764336,56,44,0.008251209514011688,0.9136741106497585
GNA14,0.005482986615062087,0.010604870384917517,34,27,0.00512188376985543,0.9341412134374565
GNA15,0.006934365424931463,0.014532600157109192,43,37,0.007598234732177729,1.095736129633351
GNAI1,0.005644250927269795,0.011390416339355853,35,29,0.005746165412086058,1.0180563348670186
GNAI2,0.005482986615062087,0.012175962293794187,34,31,0.0066929756787321,1.220680652465228
GNAI3,0.004515400741815836,0.009819324430479183,28,25,0.005303923688663346,1.1746296711929074
GNAO1,0.00516045799064667,0.02513747054202671,32,64,0.01997701255138004,3.8711704634721134
GNAS,0.02789872601193356,0.07069913589945012,173,180,0.04280040988751656,1.5341349231935848
GNB2,0.0038703434929850023,0.009819324430479183,24,25,0.005948980937494181,1.537067949725059
GNB4,0.0043541364296081275,0.012568735271013355,27,32,0.008214598841405227,1.8866195339094005
GNE,0.006773101112723754,0.015318146111547526,42,39,0.008545044998823772,1.2616148580406241
GNG11,0.0006450572488308337,0.003927729772191673,4,10,0.0032826725233608394,5.088963079340141
GNG12,0.002580228995323335,0.0054988216810683424,16,14,0.0029185926857450075,1.1311370777690495
GNG2,0.0017739074342847927,0.003142183817753339,11,8,0.001368276383468546,0.7713347139898595
GNGT1,0.0016126431220770843,0.0027494108405341712,10,7,0.001136767718457087,0.7049096622152397
GNGT2,0.0017739074342847927,0.0054988216810683424,11,14,0.0037249142467835495,2.0998357494822537
GNL3,0.004515400741815836,0.01178318931657502,28,30,0.007267788574759183,1.609555605431489
GNMT,0.002902757619738752,0.0019638648860958365,18,5,-0.0009388927336429153,-0.3234485467399843
GNPAT,0.0075794226737622965,0.015318146111547526,47,39,0.007738723437785229,1.0210175327171533
GNPDA1,0.0027414933075310434,0.007069913589945012,17,18,0.0043284202824139684,1.5788549512499424
GOLGA4,0.018222867279471054,0.03574234092694423,113,91,0.017519473647473173,0.9614004963538154
GOSR2,0.002902757619738752,0.007855459544383346,18,20,0.004952701924644594,1.7062058130400626
GOT1,0.00516045799064667,0.013747054202670856,32,35,0.008586596212024185,1.6639213472113115
GOT2,0.00516045799064667,0.01021209740769835,32,26,0.005051639417051681,0.978913000785546
GP1BA,0.007901951298177712,0.03613511390416339,49,92,0.02823316260598568,3.572935537137086
GP2,0.014997581035316884,0.023959151610369208,93,61,0.008961570575052324,0.5975343993107469
GP9,0.00306402193194646,0.009819324430479183,19,25,0.006755302498532722,2.204717410179022
GPAM,0.010159651669085631,0.01728201099764336,63,44,0.00712235932855773,0.7010436539108965
GPAT4,0.0,0.007855459544383346,0,20,0.007855459544383346,
GPC1,0.004837929366231253,0.014532600157109192,30,37,0.009694670790877939,2.00388845247447
GPC3,0.009675858732462506,0.019638648860958365,60,50,0.009962790128495859,1.029654359780047
GPC4,0.009675858732462506,0.014532600157109192,60,37,0.004856741424646685,0.5019442262372349
GPD1,0.005805515239477504,0.005106048703849175,36,13,-0.0006994665356283283,-0.12048311076197955
GPD1L,0.003709079180777294,0.009426551453260016,23,24,0.0057174722724827225,1.5414802418115376
GPD2,0.0075794226737622965,0.014532600157109192,47,37,0.006953177483346895,0.9173756079624276
GPER1,0.005482986615062087,0.015318146111547526,34,39,0.00983515949648544,1.7937595305207708
GPHN,0.010804708917916465,0.019638648860958365,67,50,0.0088339399430419,0.8176009192060123
GPI,0.0075794226737622965,0.018067556952081697,47,46,0.0104881342783194,1.3837642693586936
GPNMB,0.009837123044670215,0.01767478397486253,61,45,0.007837660930192315,0.7967432037397139
GPR132,0.005321722302854378,0.013747054202670856,33,35,0.008425331899816478,1.5831964579018782
GPR18,0.003386550556361877,0.00589159465828751,21,15,0.0025050441019256325,0.7397037369543261
GPR182,0.005644250927269795,0.009033778476040848,35,23,0.0033895275487710536,0.6005274379979801
GPR183,0.00516045799064667,0.009819324430479183,32,25,0.004658866439832513,0.902800962293794
GPR19,0.004837929366231253,0.014925373134328358,30,38,0.010087443768097105,2.0850746268656715
GPR3,0.003709079180777294,0.006284367635506678,23,16,0.0025752884547293837,0.6943201612076917
GPR65,0.007901951298177712,0.012175962293794187,49,31,0.004274010995616475,0.5408804527309747
GPR83,0.009353330108047089,0.018067556952081697,58,46,0.008714226844034608,0.9316710458596311
GPR87,0.007418158361554588,0.014139827179890024,46,36,0.006721668818335436,0.9061101813586531
GPRC5B,0.010159651669085631,0.021209740769835034,63,54,0.011050089100749403,1.0876444843451913
GPRC5C,0.008547008547008548,0.01178318931657502,53,30,0.0032361807695664713,0.3786331500392771
GPX1,0.0,0.003534956794972506,0,9,0.003534956794972506,
GPX2,0.0024189646831156266,0.00039277297721916735,15,1,-0.0020261917058964594,-0.8376276512175963
GPX3,0.0004837929366231253,0.00039277297721916735,3,1,-9.101995940395793e-05,-0.18813825608798107
GPX4,0.0,0.0,0,0,0.0,
GPX7,0.0019351717464925011,0.00589159465828751,12,15,0.003956422911795009,2.0444815396700706
GPX8,0.002580228995323335,0.006284367635506678,16,16,0.0037041386401833426,1.4355852317360567
GRB2,0.003386550556361877,0.005106048703849175,21,13,0.0017194981474872983,0.5077432386937494
GRB7,0.009353330108047089,0.01610369206598586,58,41,0.00675036195793877,0.7217068017444537
GREB1,0.02773746169972585,0.06520031421838178,172,166,0.03746285251865593,1.3506229562103802
GREM1,0.0024189646831156266,0.006284367635506678,15,16,0.003865402952391051,1.5979575805184605
GRHPR,0.004031607805192711,0.010604870384917517,25,27,0.006573262579724806,1.630432050274941
GRID2,0.02789872601193356,0.03927729772191673,173,100,0.01137857170998317,0.407852735107547
GRINA,0.0043541364296081275,0.05263157894736842,27,134,0.04827744251776029,11.087719298245613
GRK2,0.0,0.020031421838177535,0,51,0.020031421838177535,
GRK5,0.006773101112723754,0.020031421838177535,42,51,0.013258320725453781,1.9574963528223548
GRM8,0.030317690695049186,0.04281225451688924,188,109,0.012494563821840055,0.41212122478313923
GRPEL1,0.0019351717464925011,0.006677140612725845,12,17,0.004741968866233344,2.4504124116260804
GRWD1,0.005321722302854378,0.012568735271013355,33,32,0.007247012968158977,1.3617796186531461
GSDME,0.0,0.012568735271013355,0,32,0.012568735271013355,
GSG1,0.0041928721174004195,0.013747054202670856,26,35,0.009554182085270436,2.278672427336999
GSK3B,0.006450572488308337,0.010604870384917517,40,27,0.00415429789660918,0.6440200314218381
GSN,0.008063215610385421,0.022780832678711706,50,58,0.014717617068326284,1.825278868813826
GSPT1,0.004515400741815836,0.025923016496465043,28,66,0.021407615754649206,4.741022331949275
GSR,0.005644250927269795,0.015318146111547526,35,39,0.00967389518427773,1.7139378296487489
GSS,0.006450572488308337,0.01021209740769835,40,26,0.0037615249193900134,0.5831304006284368
GSTA3,0.0035478148685695854,0.00589159465828751,22,15,0.002343779789717924,0.6606262943654931
GSTK1,0.0035478148685695854,0.003927729772191673,22,10,0.0003799149036220876,0.10708419624366206
GSTM1,0.001128850185453959,0.002356637863315004,7,6,0.001227787677861045,1.0876444843451913
GSTM2,0.0024189646831156266,0.0027494108405341712,15,7,0.00033044615741854464,0.13660644147682635
GSTM3,0.002580228995323335,0.007069913589945012,16,18,0.004489684594621677,1.7400333857030639
GSTM4,0.0020964360587002098,0.00589159465828751,13,15,0.0037951585995873,1.8102906520031419
GSTO1,0.0024189646831156266,0.006284367635506678,15,16,0.003865402952391051,1.5979575805184605
GSTT2,0.0016126431220770843,0.0,10,0,-0.0016126431220770843,-1.0
GSTZ1,0.002580228995323335,0.00864100549882168,16,22,0.006060776503498346,2.3489296936370776
GTF2A2,0.0004837929366231253,0.0019638648860958365,3,5,0.0014800719494727113,3.0593087195600943
GTF2B,0.003709079180777294,0.007462686567164179,23,19,0.003753607386386885,1.0120051914341337
GTF2F1,0.006611836800516046,0.015318146111547526,41,39,0.00870630931103148,1.3167761960416149
GTF2H1,0.005482986615062087,0.01178318931657502,34,30,0.006300202701512932,1.149045792708285
GTF2H3,0.003386550556361877,0.00864100549882168,21,22,0.005254454942459803,1.5515654808663448
GTF2H5,0.0006450572488308337,0.0015710919088766694,4,4,0.0009260346600458356,1.4355852317360567
GTF3C5,0.00725689404934688,0.015318146111547526,45,39,0.008061252062200645,1.1108405341712488
GUCY1A1,0.0,0.0192458758837392,0,49,0.0192458758837392,
GUCY1B1,0.0,0.024351924587588374,0,62,0.024351924587588374,
GUCY2D,0.012578616352201259,0.029850746268656716,78,76,0.017272129916455457,1.3731343283582087
GUK1,0.00306402193194646,0.012961508248232521,19,33,0.00989748631628606,3.2302269814363083
GUSB,0.009514594420254797,0.014925373134328358,59,38,0.0054107787140735605,0.568682013660511
GYPA,0.0,0.009033778476040848,0,23,0.009033778476040848,
GYPB,0.00306402193194646,0.006284367635506678,19,16,0.0032203457035602174,1.051019142514574
GYPC,0.002257700370907918,0.007855459544383346,14,20,0.0055977591734754275,2.4794074739086516
GYPE,0.0020964360587002098,0.006677140612725845,13,17,0.004580704554025635,2.184996072270228
GYS1,0.011449766166747298,0.022780832678711706,71,58,0.011331066511964407,0.9896330062069196
GYS2,0.015481373971940009,0.025530243519245877,96,65,0.010048869547305867,0.6490941673212884
GZMA,0.0059667795516852125,0.014532600157109192,37,37,0.00856582060542398,1.4355852317360567
GZMB,0.0041928721174004195,0.0054988216810683424,26,14,0.001305949563667923,0.3114689709347996
GZMK,0.00725689404934688,0.007069913589945012,45,18,-0.0001869804594018679,-0.025765907305577394
H1-0,0.0,0.00432050274941084,0,11,0.00432050274941084,
H1-2,0.0,0.012568735271013355,0,32,0.012568735271013355,
H1-6,0.0,0.00864100549882168,0,22,0.00864100549882168,
