ID,burden,pred_hypothesis,nn_train_class,nn_jaccard,is_twin,twin_raw,pred_pre17
TEST_2223,26,HNSC,UCEC,0.25,False,,HNSC
TEST_2224,20,TGCT,BRCA,0.2857143,False,,CESC
TEST_2225,18,GBMLGG,GBMLGG,0.36363637,False,,GBMLGG
TEST_2226,42,STES,PAAD,0.25,False,,STES
TEST_2227,361,STES,UCEC,0.354717,False,,STES
TEST_2228,39,BRCA,LGG,0.1904762,False,,HNSC
TEST_2229,519,UCEC,UCEC,0.3671875,False,,UCEC
TEST_2230,3,BRCA,BRCA,1.0,False,,BRCA
TEST_2231,51,STES,COAD,0.2,False,,STES
TEST_2232,53,STES,LUSC,0.1923077,False,,STES
TEST_2233,4,THCA,THCA,0.6666667,False,,THCA
TEST_2234,61,HNSC,HNSC,0.17391305,False,,HNSC
TEST_2235,77,LUSC,STES,0.23333333,False,,LUSC
TEST_2236,45,CESC,SKCM,0.23076923,False,,CESC
TEST_2237,63,COAD,LUAD,0.16,False,,COAD
TEST_2238,13,GBMLGG,BRCA,0.2857143,False,,GBMLGG
TEST_2239,7,OV,BRCA,0.5,False,,OV
TEST_2240,13,BRCA,OV,0.4,False,,BRCA
TEST_2241,21,GBMLGG,BRCA,0.22222222,False,,GBMLGG
TEST_2242,66,COAD,COAD,0.1923077,False,,COAD
TEST_2243,18,GBMLGG,PRAD,0.33333334,False,,GBMLGG
TEST_2244,70,STES,LUSC,0.1904762,False,,LUSC
TEST_2245,15,KIPAN,PRAD,0.4,False,,KIRC
TEST_2246,22,LIHC,LIHC,0.3,False,,LIHC
TEST_2247,28,KIPAN,SARC,0.22222222,False,,KIPAN
TEST_2248,11,BRCA,BRCA,0.5,False,,BRCA
TEST_2249,31,BRCA,PAAD,0.3,False,,BRCA
TEST_2250,51,STES,COAD,0.2,False,,STES
TEST_2251,7,PRAD,KIPAN,0.5,False,,PRAD
TEST_2252,46,STES,COAD,0.17073171,False,,STES
TEST_2253,50,COAD,COAD,0.2857143,False,,LUAD
TEST_2254,19,BRCA,BRCA,0.33333334,False,,KIPAN
TEST_2255,34,BRCA,LIHC,0.21428572,False,,CESC
TEST_2256,12,OV,PAAD,0.6666667,False,,OV
TEST_2257,24,HNSC,BRCA,0.3,False,,LUAD
TEST_2258,7,BRCA,OV,1.0,False,,SARC
TEST_2259,53,COAD,COAD,0.23809524,False,,COAD
TEST_2260,33,STES,KIPAN,0.25,False,,STES
TEST_2261,39,SKCM,KIPAN,0.4,False,,SKCM
TEST_2262,7,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2263,9,THCA,THCA,0.5,False,,THCA
TEST_2264,72,HNSC,STES,0.1632653,False,,LUSC
TEST_2265,54,STES,LUAD,0.30769232,False,,STES
TEST_2266,407,STES,UCEC,0.31954888,False,,STES
TEST_2267,26,KIPAN,KIPAN,0.23076923,False,,KIPAN
TEST_2268,3,THCA,THCA,1.0,False,,THCA
TEST_2269,41,STES,COAD,0.21052632,False,,STES
TEST_2270,84,BRCA,BLCA,0.21212122,False,,BRCA
TEST_2271,7,BRCA,BRCA,0.6666667,False,,BRCA
TEST_2272,58,STES,UCEC,0.1884058,False,,BLCA
TEST_2273,19,UCEC,HNSC,0.33333334,False,,UCEC
TEST_2274,2,PRAD,THYM,1.0,False,,PRAD
TEST_2275,35,ACC,ACC,0.21428572,False,,ACC
TEST_2276,8,LGG,LGG,1.0,True,GBMLGG,LGG
TEST_2277,40,STES,COAD,0.2857143,False,,HNSC
TEST_2278,21,BRCA,STES,0.33333334,False,,KIPAN
TEST_2279,6,PRAD,KIPAN,0.5,False,,PRAD
TEST_2280,51,LIHC,LUSC,0.17142858,False,,LIHC
TEST_2281,2,THCA,KIPAN,0.0,False,,PRAD
TEST_2282,42,STES,UCEC,0.2,False,,HNSC
TEST_2283,50,COAD,COAD,0.1764706,False,,COAD
TEST_2284,17,KIPAN,KIPAN,0.5,False,,KIRC
TEST_2285,49,STES,STES,0.21052632,False,,STES
TEST_2286,41,HNSC,OV,0.2857143,False,,HNSC
TEST_2287,19,OV,SARC,0.6666667,False,,OV
TEST_2288,8,BRCA,SKCM,0.5,False,,BRCA
TEST_2289,942,ACC,SKCM,0.50889677,False,,ACC
TEST_2290,68,BLCA,COAD,0.2,False,,BLCA
TEST_2291,165,DLBC,CESC,0.18518518,False,,DLBC
TEST_2292,5,PRAD,KIPAN,0.5,False,,PRAD
TEST_2293,10,BRCA,BRCA,1.0,False,,SARC
TEST_2294,27,KIPAN,CESC,0.25,False,,KIPAN
TEST_2295,13,BRCA,OV,1.0,False,,OV
TEST_2296,22,COAD,COAD,0.3,False,,COAD
TEST_2297,47,DLBC,GBMLGG,0.1875,False,,DLBC
TEST_2298,75,BLCA,BLCA,0.2037037,False,,LUSC
TEST_2299,141,BLCA,UCEC,0.19298245,False,,BLCA
TEST_2300,128,LUAD,CESC,0.16666667,False,,LUAD
TEST_2301,80,STES,LUSC,0.20588236,False,,STES
TEST_2302,64,STES,CESC,0.17204301,False,,LUSC
TEST_2303,18,KIPAN,KIPAN,0.22222222,False,,KIPAN
TEST_2304,51,STES,KIPAN,0.18518518,False,,LUSC
TEST_2305,60,LUAD,LUSC,0.2413793,False,,LUAD
TEST_2306,119,UCEC,DLBC,0.14925373,False,,UCEC
TEST_2307,7,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2308,18,GBMLGG,LGG,0.6,False,,GBMLGG
TEST_2309,55,STES,STES,0.23076923,False,,STES
TEST_2310,61,STES,CESC,0.21052632,False,,STES
TEST_2311,32,COAD,LUSC,0.23529412,False,,COAD
TEST_2312,37,SKCM,SKCM,0.20689656,False,,SKCM
TEST_2313,13,KIPAN,PCPG,0.33333334,False,,KIPAN
TEST_2314,14,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2315,138,LUSC,LUSC,0.19148937,False,,LUSC
TEST_2316,60,STES,STES,0.17910448,False,,LUSC
TEST_2317,14,TGCT,OV,0.5,False,,PAAD
TEST_2318,27,STES,HNSC,0.23076923,False,,STES
TEST_2319,5,THCA,THCA,1.0,False,,THCA
TEST_2320,24,LIHC,LGG,0.33333334,False,,KIPAN
TEST_2321,43,STES,BRCA,0.2857143,False,,STES
TEST_2322,3,PCPG,KIPAN,0.0,False,,PCPG
TEST_2323,18,KIPAN,BLCA,0.26086956,False,,KIPAN
TEST_2324,12,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2325,8,BRCA,PRAD,1.0,False,,BRCA
TEST_2326,14,GBMLGG,SARC,0.18181819,False,,CESC
TEST_2327,57,STES,HNSC,0.1875,False,,STES
TEST_2328,14,BRCA,THCA,1.0,False,,KIRC
TEST_2329,652,COAD,PAAD,0.5034722,False,,COAD
TEST_2330,490,STES,PAAD,0.4020979,False,,STES
TEST_2331,85,STES,STES,0.15789473,False,,STES
TEST_2332,62,STES,SKCM,0.20512821,False,,LUSC
TEST_2333,21,BRCA,BRCA,0.4,False,,BRCA
TEST_2334,5,PRAD,KIPAN,0.0,False,,PRAD
TEST_2335,7,BRCA,BRCA,0.5,False,,BRCA
TEST_2336,12,COAD,COAD,0.5,False,,COAD
TEST_2337,17,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2338,36,LUSC,COAD,0.21052632,False,,LUSC
TEST_2339,65,STES,LUSC,0.19444445,False,,STES
TEST_2340,0,THYM,KIPAN,0.0,False,,THYM
TEST_2341,6,BRCA,BRCA,0.5,False,,BRCA
TEST_2342,39,STES,OV,0.26666668,False,,HNSC
TEST_2343,73,HNSC,KIPAN,0.20833333,False,,HNSC
TEST_2344,17,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2345,40,LUSC,BRCA,0.21052632,False,,LUSC
TEST_2346,12,TGCT,BRCA,0.33333334,False,,SARC
TEST_2347,349,COAD,UCEC,0.3114754,False,,COAD
TEST_2348,59,SKCM,LUSC,0.24390244,False,,SKCM
TEST_2349,14,TGCT,TGCT,0.25,False,,TGCT
TEST_2350,64,STES,LUAD,0.1764706,False,,STES
TEST_2351,13,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2352,41,STES,STES,0.22222222,False,,STES
TEST_2353,24,OV,OV,0.4,False,,OV
TEST_2354,62,LUSC,LUSC,0.2,False,,LUSC
TEST_2355,27,KIPAN,TGCT,0.21428572,False,,KIPAN
TEST_2356,7,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2357,587,UCEC,PAAD,0.4275862,False,,UCEC
TEST_2358,15,GBMLGG,LUAD,0.25,False,,GBMLGG
TEST_2359,6,KIPAN,PRAD,0.5,False,,KIRC
TEST_2360,54,BLCA,PAAD,0.17391305,False,,BLCA
TEST_2361,766,STES,UCEC,0.54545456,False,,STES
TEST_2362,45,HNSC,HNSC,0.23529412,False,,LUSC
TEST_2363,4,PRAD,KIPAN,0.0,False,,PRAD
TEST_2364,55,LIHC,SKCM,0.1875,False,,LUSC
TEST_2365,45,COAD,STES,0.20833333,False,,COAD
TEST_2366,76,BLCA,BLCA,0.16129032,False,,BLCA
TEST_2367,34,BRCA,PCPG,0.21428572,False,,CESC
TEST_2368,34,STES,COAD,0.2,False,,HNSC
TEST_2369,37,LIHC,BRCA,0.30769232,False,,LIHC
TEST_2370,56,LUAD,PAAD,0.2,False,,LUAD
TEST_2371,62,COAD,COAD,0.18518518,False,,LUSC
TEST_2372,12,BRCA,SARC,0.33333334,False,,BRCA
TEST_2373,15,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2374,8,OV,GBMLGG,0.4,False,,OV
TEST_2375,3,BRCA,BRCA,1.0,False,,BRCA
TEST_2376,57,COAD,COAD,0.17391305,False,,COAD
TEST_2377,31,STES,LUSC,0.1923077,False,,STES
TEST_2378,5,BRCA,THCA,0.5,False,,PRAD
TEST_2379,13,BRCA,BRCA,0.4,False,,BRCA
TEST_2380,44,LUSC,SARC,0.25,False,,LUSC
TEST_2381,10,BRCA,PCPG,0.5,False,,BRCA
TEST_2382,23,BRCA,THCA,0.4,False,,OV
TEST_2383,1,LAML,KIPAN,0.0,True,LAML,LAML
TEST_2384,47,STES,DLBC,0.13793103,False,,STES
TEST_2385,8,BRCA,BRCA,0.5,False,,SARC
TEST_2386,36,STES,STES,0.22222222,False,,STES
TEST_2387,36,STES,LUSC,0.2777778,False,,STES
TEST_2388,57,STES,COAD,0.20689656,False,,STES
TEST_2389,34,KIPAN,HNSC,0.2,False,,BLCA
TEST_2390,14,BRCA,STES,0.5,False,,SARC
TEST_2391,29,HNSC,UCEC,0.33333334,False,,HNSC
TEST_2392,21,BRCA,PRAD,0.33333334,False,,BRCA
TEST_2393,7,PRAD,PRAD,0.25,False,,PRAD
TEST_2394,3,PRAD,COAD,0.6666667,False,,PRAD
TEST_2395,6,BRCA,PCPG,0.5,False,,BRCA
TEST_2396,136,SKCM,STES,0.23076923,False,,SKCM
TEST_2397,328,STES,BRCA,0.25945947,False,,STES
TEST_2398,85,COAD,COAD,0.15686275,False,,COAD
TEST_2399,11,BRCA,THCA,0.4,False,,SARC
TEST_2400,43,STES,OV,0.25,False,,STES
TEST_2401,67,STES,STES,0.1627907,False,,LUAD
TEST_2402,5,BRCA,BRCA,0.6666667,False,,BRCA
TEST_2403,46,LUAD,GBMLGG,0.2,False,,LUAD
TEST_2404,7,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2405,14,BRCA,GBMLGG,0.33333334,False,,SARC
TEST_2406,5,THCA,THCA,1.0,False,,THCA
TEST_2407,35,COAD,LUSC,0.2631579,False,,COAD
TEST_2408,57,STES,HNSC,0.22580644,False,,STES
TEST_2409,51,COAD,LUSC,0.20833333,False,,COAD
TEST_2410,8,PRAD,KIPAN,0.0,False,,PRAD
TEST_2411,16,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2412,0,THYM,KIPAN,0.0,False,,THYM
TEST_2413,57,STES,BLCA,0.18518518,False,,LUAD
TEST_2414,13,BRCA,BRCA,0.5,False,,BRCA
TEST_2415,32,COAD,COAD,0.2,False,,COAD
TEST_2416,384,STES,STES,0.3257143,False,,STES
TEST_2417,59,STES,UCEC,0.19565217,False,,STES
TEST_2418,10,KIPAN,TGCT,0.33333334,False,,KIPAN
TEST_2419,48,STES,OV,0.23809524,False,,STES
TEST_2420,33,STES,COAD,0.26666668,False,,COAD
TEST_2421,52,STES,STES,0.2,False,,STES
TEST_2422,7,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2423,14,OV,BRCA,0.5,False,,OV
TEST_2424,10,KIPAN,BRCA,0.5,False,,KIPAN
TEST_2425,42,COAD,OV,0.26666668,False,,COAD
TEST_2426,85,LUAD,STES,0.24,False,,LUAD
TEST_2427,254,ACC,DLBC,0.2037037,False,,ACC
TEST_2428,61,COAD,STES,0.19444445,False,,COAD
TEST_2429,17,OV,GBMLGG,0.33333334,False,,OV
TEST_2430,49,COAD,COAD,0.15789473,False,,STES
TEST_2431,6,KIPAN,KIPAN,0.0,True,KIRC,KIPAN
TEST_2432,31,LIHC,LUSC,0.20833333,False,,LUSC
TEST_2433,55,COAD,HNSC,0.17142858,False,,LUAD
TEST_2434,8,PCPG,LAML,1.0,False,,PCPG
TEST_2435,47,STES,HNSC,0.17948718,False,,STES
TEST_2436,44,LIHC,KIPAN,0.15789473,False,,LIHC
TEST_2437,41,LUSC,COAD,0.26666668,False,,LUSC
TEST_2438,35,LUAD,GBMLGG,0.25,False,,LUAD
TEST_2439,56,STES,BLCA,0.22222222,False,,STES
TEST_2440,57,LUSC,STES,0.1904762,False,,LUSC
TEST_2441,36,HNSC,BRCA,0.2857143,False,,HNSC
TEST_2442,4,THCA,THCA,1.0,False,,THCA
TEST_2443,8,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2444,40,PAAD,THCA,0.2,False,,KIPAN
TEST_2445,54,STES,BRCA,0.17391305,False,,STES
TEST_2446,577,SKCM,SKCM,0.47685185,False,,SKCM
TEST_2447,1,STES,KIPAN,0.0,False,,LAML
TEST_2448,35,LUAD,KIPAN,0.1904762,False,,LUAD
TEST_2449,42,STES,BRCA,0.23076923,False,,STES
TEST_2450,35,ACC,ACC,0.2,False,,ACC
TEST_2451,39,LIHC,STES,0.21052632,False,,LUSC
TEST_2452,6,PRAD,BRCA,0.5,False,,PRAD
TEST_2453,23,BRCA,GBMLGG,0.5,False,,BRCA
TEST_2454,42,LIHC,HNSC,0.19354838,False,,LIHC
TEST_2455,28,HNSC,OV,0.36363637,False,,OV
TEST_2456,45,STES,SKCM,0.2631579,False,,STES
TEST_2457,6,BRCA,GBMLGG,0.33333334,False,,BRCA
TEST_2458,7,TGCT,COAD,1.0,False,,KIPAN
TEST_2459,10,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2460,489,UCEC,STES,0.373057,False,,UCEC
TEST_2461,143,STES,CESC,0.18055555,False,,COAD
TEST_2462,39,LUSC,COAD,0.26666668,False,,LUSC
TEST_2463,14,TGCT,THYM,0.33333334,False,,TGCT
TEST_2464,8,PRAD,BRCA,0.33333334,False,,PRAD
TEST_2465,22,LIHC,PRAD,0.5,False,,LIHC
TEST_2466,959,COAD,UCEC,0.5424354,False,,UCEC
TEST_2467,75,LUSC,BRCA,0.23809524,False,,LUSC
TEST_2468,1913,UCEC,PAAD,0.81569964,False,,UCEC
TEST_2469,23,BRCA,KIPAN,0.4,False,,BRCA
TEST_2470,51,COAD,HNSC,0.1875,False,,COAD
TEST_2471,213,UCEC,STES,0.2195122,False,,UCEC
TEST_2472,11,BRCA,LGG,0.33333334,False,,BRCA
TEST_2473,66,STES,STES,0.1923077,False,,STES
TEST_2474,185,LUSC,STES,0.20792079,False,,LUSC
TEST_2475,73,STES,STES,0.14655173,False,,STES
TEST_2476,67,STES,OV,0.16666667,False,,STES
TEST_2477,27,STES,GBMLGG,0.25,False,,STES
TEST_2478,17,TGCT,KIPAN,0.22222222,False,,TGCT
TEST_2479,8,BRCA,BRCA,0.4,False,,KIRC
TEST_2480,64,STES,STES,0.21052632,False,,LUAD
TEST_2481,0,THYM,KIPAN,0.0,False,,THYM
TEST_2482,19,KIPAN,BRCA,0.25,False,,KIPAN
TEST_2483,3,THCA,THCA,1.0,False,,THCA
TEST_2484,43,LUAD,BRCA,0.21428572,False,,LUAD
TEST_2485,70,STES,STES,0.21212122,False,,STES
TEST_2486,40,STES,COAD,0.23809524,False,,LUSC
TEST_2487,9,SARC,PCPG,0.5,False,,SARC
TEST_2488,33,CESC,KIRC,0.22222222,False,,CESC
TEST_2489,32,OV,PAAD,0.23076923,False,,OV
TEST_2490,51,STES,LUAD,0.15789473,False,,CESC
TEST_2491,45,STES,KIPAN,0.1904762,False,,STES
TEST_2492,2,PRAD,BRCA,1.0,False,,PRAD
TEST_2493,63,LIHC,COAD,0.21052632,False,,LIHC
TEST_2494,8,BRCA,BRCA,0.5,False,,BRCA
TEST_2495,5,PRAD,HNSC,1.0,False,,PRAD
TEST_2496,33,LUAD,BRCA,0.25,False,,LUAD
TEST_2497,19,HNSC,OV,0.4,False,,HNSC
TEST_2498,10,BRCA,BRCA,0.5,False,,BRCA
TEST_2499,49,LUAD,HNSC,0.21052632,False,,HNSC
TEST_2500,73,STES,UCEC,0.2037037,False,,HNSC
TEST_2501,14,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2502,19,KIPAN,GBMLGG,0.2857143,False,,KIPAN
TEST_2503,35,HNSC,BLCA,0.22727273,False,,HNSC
TEST_2504,7,PRAD,PRAD,1.0,False,,PRAD
TEST_2505,24,TGCT,CESC,0.13636364,False,,TGCT
TEST_2506,21,BRCA,UCEC,0.6666667,False,,BRCA
TEST_2507,9,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2508,31,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2509,13,OV,PAAD,0.4,False,,OV
TEST_2510,36,STES,HNSC,0.33333334,False,,LIHC
TEST_2511,15,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2512,1,KIRC,KIPAN,0.0,True,KIPAN,KIRC
TEST_2513,5,THCA,THCA,0.33333334,False,,THCA
TEST_2514,31,HNSC,SKCM,0.23333333,False,,HNSC
TEST_2515,9,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2516,33,STES,BLCA,0.25,False,,STES
TEST_2517,22,LIHC,TGCT,0.25,False,,LIHC
TEST_2518,9,OV,OV,0.5,False,,OV
TEST_2519,42,STES,COAD,0.18181819,False,,STES
TEST_2520,41,COAD,COAD,0.24242425,False,,COAD
TEST_2521,9,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2522,97,BLCA,STES,0.17575757,False,,BLCA
TEST_2523,43,COAD,LUSC,0.19444445,False,,COAD
TEST_2524,45,STES,STES,0.22222222,False,,STES
TEST_2525,41,STES,OV,0.2173913,False,,STES
TEST_2526,82,STES,BLCA,0.1954023,False,,STES
TEST_2527,54,STES,COAD,0.22727273,False,,LUSC
TEST_2528,39,STES,OV,0.23809524,False,,STES
TEST_2529,92,BLCA,SKCM,0.17721519,False,,LUSC
TEST_2530,18,KIPAN,KIPAN,0.25,False,,KIPAN
TEST_2531,65,STES,HNSC,0.2,False,,STES
TEST_2532,9,PCPG,THYM,0.5,False,,PCPG
TEST_2533,2,PRAD,PRAD,1.0,False,,PRAD
TEST_2534,1310,BRCA,PAAD,0.67697597,False,,SARC
TEST_2535,15,OV,PCPG,0.33333334,False,,OV
TEST_2536,46,STES,COAD,0.2,False,,COAD
TEST_2537,156,STES,STES,0.18947369,False,,STES
TEST_2538,60,COAD,HNSC,0.20454545,False,,HNSC
TEST_2539,15,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2540,32,STES,GBMLGG,0.21428572,False,,DLBC
TEST_2541,50,STES,OV,0.21428572,False,,STES
TEST_2542,16,HNSC,SARC,0.6,False,,HNSC
TEST_2543,1595,COAD,PAAD,0.7679181,False,,COAD
TEST_2544,5,LAML,GBMLGG,1.0,False,,LAML
TEST_2545,3,LGG,GBMLGG,1.0,True,GBMLGG,LGG
